id,batsman,batsman_runs,bowling_team,Venue,runs_in_powerplay,runs_in_death,Innings,Bowler,Bowler_Type
1136602,HV Patel,24,Sunrisers Hyderabad,Feroz Shah Kotla,0,0,1,not out,Not Out
1136602,GJ Maxwell,9,Sunrisers Hyderabad,Feroz Shah Kotla,0,8,1,B Kumar,Right arm medium pace
1136602,AD Hales,14,Delhi Daredevils,Feroz Shah Kotla,14,0,2,HV Patel,Right arm medium pace
1136602,S Dhawan,92,Delhi Daredevils,Feroz Shah Kotla,22,17,2,not out,Not Out
1136602,KS Williamson,83,Delhi Daredevils,Feroz Shah Kotla,14,22,2,not out,Not Out
1136603,SR Watson,39,Rajasthan Royals,Sawai Mansingh Stadium,10,0,1,JC Archer,Right arm medium pace
1136603,AT Rayudu,12,Rajasthan Royals,Sawai Mansingh Stadium,12,0,1,JC Archer,Right arm medium pace
1136603,SK Raina,52,Rajasthan Royals,Sawai Mansingh Stadium,29,0,1,IS Sodhi,Right arm leg spin
1136603,MS Dhoni,33,Rajasthan Royals,Sawai Mansingh Stadium,0,24,1,not out,Not Out
1136603,SW Billings,27,Rajasthan Royals,Sawai Mansingh Stadium,0,22,1,BA Stokes,Right arm medium pace
1136603,DJ Bravo,1,Rajasthan Royals,Sawai Mansingh Stadium,0,1,1,not out,Not Out
1136603,JC Buttler,95,Chennai Super Kings,Sawai Mansingh Stadium,40,29,2,not out,Not Out
1136603,BA Stokes,11,Chennai Super Kings,Sawai Mansingh Stadium,11,0,2,Harbhajan Singh,Right arm off spin
1136603,AM Rahane,4,Chennai Super Kings,Sawai Mansingh Stadium,4,0,2,RA Jadeja,Left arm leg spin
1136603,SV Samson,21,Chennai Super Kings,Sawai Mansingh Stadium,1,0,2,DJ Bravo,Right arm medium pace
1136603,P Chopra,8,Chennai Super Kings,Sawai Mansingh Stadium,0,0,2,SN Thakur,Right arm medium pace
1136603,STR Binny,22,Chennai Super Kings,Sawai Mansingh Stadium,0,12,2,DJ Bravo,Right arm medium pace
1136603,K Gowtham,13,Chennai Super Kings,Sawai Mansingh Stadium,0,13,2,DJ Willey,Left arm medium pace
1136604,CA Lynn,27,Kings XI Punjab,Holkar Cricket Stadium,27,0,1,AJ Tye,Right arm medium pace
1136604,SP Narine,75,Kings XI Punjab,Holkar Cricket Stadium,31,0,1,AJ Tye,Right arm medium pace
1136604,RV Uthappa,24,Kings XI Punjab,Holkar Cricket Stadium,1,0,1,AJ Tye,Right arm medium pace
1136604,AD Russell,31,Kings XI Punjab,Holkar Cricket Stadium,0,9,1,AJ Tye,Right arm medium pace
1136604,KD Karthik,50,Kings XI Punjab,Holkar Cricket Stadium,0,31,1,BB Sran,Left arm medium pace
1136604,N Rana,11,Kings XI Punjab,Holkar Cricket Stadium,0,11,1,MM Sharma,Right arm medium pace
1136604,Shubman Gill,16,Kings XI Punjab,Holkar Cricket Stadium,0,16,1,not out,Not Out
1136604,JPR Scantlebury-Searles,6,Kings XI Punjab,Holkar Cricket Stadium,0,6,1,not out,Not Out
1136604,KL Rahul,66,Kolkata Knight Riders,Holkar Cricket Stadium,36,0,2,SP Narine,Right arm off spin
1136604,CH Gayle,21,Kolkata Knight Riders,Holkar Cricket Stadium,21,0,2,AD Russell,Right arm medium pace
1136604,MA Agarwal,0,Kolkata Knight Riders,Holkar Cricket Stadium,0,0,2,AD Russell,Right arm medium pace
1136604,KK Nair,3,Kolkata Knight Riders,Holkar Cricket Stadium,0,0,2,AD Russell,Right arm medium pace
1136604,AJ Finch,34,Kolkata Knight Riders,Holkar Cricket Stadium,0,6,2,JPR Scantlebury-Searles,Right arm medium pace
1136604,AR Patel,19,Kolkata Knight Riders,Holkar Cricket Stadium,0,0,2,Kuldeep Yadav,Left arm leg spin
1136604,R Ashwin,45,Kolkata Knight Riders,Holkar Cricket Stadium,0,35,2,M Prasidh Krishna,Right arm medium pace
1136604,AJ Tye,14,Kolkata Knight Riders,Holkar Cricket Stadium,0,14,2,M Prasidh Krishna,Right arm medium pace
1136604,BB Sran,1,Kolkata Knight Riders,Holkar Cricket Stadium,0,1,2,not out,Not Out
1136604,MM Sharma,4,Kolkata Knight Riders,Holkar Cricket Stadium,0,4,2,not out,Not Out
1136605,PP Shaw,2,Royal Challengers Bangalore,Feroz Shah Kotla,2,0,1,YS Chahal,Right arm leg spin
1136605,JJ Roy,12,Royal Challengers Bangalore,Feroz Shah Kotla,12,0,1,YS Chahal,Right arm leg spin
1136605,SS Iyer,32,Royal Challengers Bangalore,Feroz Shah Kotla,10,0,1,Mohammed Siraj,Right arm medium pace
1136605,RR Pant,61,Royal Challengers Bangalore,Feroz Shah Kotla,17,0,1,MM Ali,Right arm off spin
1136605,V Shankar,21,Royal Challengers Bangalore,Feroz Shah Kotla,0,13,1,not out,Not Out
1136605,Abhishek Sharma,46,Royal Challengers Bangalore,Feroz Shah Kotla,0,46,1,not out,Not Out
1136605,PA Patel,6,Delhi Daredevils,Feroz Shah Kotla,6,0,2,S Lamichhane,Right arm leg spin
1136605,MM Ali,1,Delhi Daredevils,Feroz Shah Kotla,1,0,2,TA Boult,Left arm medium pace
1136605,V Kohli,70,Delhi Daredevils,Feroz Shah Kotla,36,0,2,A Mishra,Right arm leg spin
1136605,AB de Villiers,72,Delhi Daredevils,Feroz Shah Kotla,10,18,2,not out,Not Out
1136605,Mandeep Singh,13,Delhi Daredevils,Feroz Shah Kotla,0,3,2,TA Boult,Left arm medium pace
1136605,SN Khan,11,Delhi Daredevils,Feroz Shah Kotla,0,11,2,HV Patel,Right arm medium pace
1136605,C de Grandhomme,3,Delhi Daredevils,Feroz Shah Kotla,0,3,2,not out,Not Out
1136606,S Dhawan,79,Chennai Super Kings,Maharashtra Cricket Association Stadium,18,5,1,DJ Bravo,Right arm medium pace
1136606,AD Hales,2,Chennai Super Kings,Maharashtra Cricket Association Stadium,2,0,1,DL Chahar,Right arm medium pace
1136606,KS Williamson,51,Chennai Super Kings,Maharashtra Cricket Association Stadium,6,6,1,SN Thakur,Right arm medium pace
1136606,MK Pandey,5,Chennai Super Kings,Maharashtra Cricket Association Stadium,0,5,1,SN Thakur,Right arm medium pace
1136606,DJ Hooda,21,Chennai Super Kings,Maharashtra Cricket Association Stadium,0,21,1,not out,Not Out
1136606,Shakib Al Hasan,8,Chennai Super Kings,Maharashtra Cricket Association Stadium,0,8,1,not out,Not Out
1136606,SR Watson,57,Sunrisers Hyderabad,Maharashtra Cricket Association Stadium,34,0,2,not out,Not Out
1136606,AT Rayudu,100,Sunrisers Hyderabad,Maharashtra Cricket Association Stadium,19,19,2,not out,Not Out
1136606,SK Raina,2,Sunrisers Hyderabad,Maharashtra Cricket Association Stadium,0,0,2,Sandeep Sharma,Right arm medium pace
1136606,MS Dhoni,20,Sunrisers Hyderabad,Maharashtra Cricket Association Stadium,0,18,2,not out,Not Out
1136607,SA Yadav,38,Rajasthan Royals,Wankhede Stadium,25,0,1,JC Archer,Right arm medium pace
1136607,E Lewis,60,Rajasthan Royals,Wankhede Stadium,23,0,1,DS Kulkarni,Right arm medium pace
1136607,RG Sharma,0,Rajasthan Royals,Wankhede Stadium,0,0,1,JC Archer,Right arm medium pace
1136607,Ishan Kishan,12,Rajasthan Royals,Wankhede Stadium,0,0,1,BA Stokes,Right arm medium pace
1136607,HH Pandya,36,Rajasthan Royals,Wankhede Stadium,0,30,1,BA Stokes,Right arm medium pace
1136607,KH Pandya,3,Rajasthan Royals,Wankhede Stadium,0,2,1,JD Unadkat,Left arm medium pace
1136607,BCJ Cutting,10,Rajasthan Royals,Wankhede Stadium,0,10,1,not out,Not Out
1136607,DJM Short,4,Mumbai Indians,Wankhede Stadium,4,0,2,JJ Bumrah,Right arm medium pace
1136607,AM Rahane,37,Mumbai Indians,Wankhede Stadium,21,0,2,HH Pandya,Right arm medium pace
1136607,JC Buttler,94,Mumbai Indians,Wankhede Stadium,18,14,2,not out,Not Out
1136607,SV Samson,26,Mumbai Indians,Wankhede Stadium,0,23,2,HH Pandya,Right arm medium pace
1136608,KL Rahul,21,Royal Challengers Bangalore,Holkar Cricket Stadium,21,0,1,UT Yadav,Right arm medium pace
1136608,CH Gayle,18,Royal Challengers Bangalore,Holkar Cricket Stadium,18,0,1,UT Yadav,Right arm medium pace
1136608,KK Nair,1,Royal Challengers Bangalore,Holkar Cricket Stadium,1,0,1,Mohammed Siraj,Right arm medium pace
1136608,MP Stoinis,2,Royal Challengers Bangalore,Holkar Cricket Stadium,1,0,1,YS Chahal,Right arm leg spin
1136608,AJ Finch,26,Royal Challengers Bangalore,Holkar Cricket Stadium,5,0,1,MM Ali,Right arm off spin
1136608,MA Agarwal,2,Royal Challengers Bangalore,Holkar Cricket Stadium,0,0,1,C de Grandhomme,Right arm medium pace
1136608,AR Patel,9,Royal Challengers Bangalore,Holkar Cricket Stadium,0,1,1,not out,Not Out
1136608,R Ashwin,0,Royal Challengers Bangalore,Holkar Cricket Stadium,0,0,1,MM Ali,Right arm off spin
1136608,AJ Tye,0,Royal Challengers Bangalore,Holkar Cricket Stadium,0,0,1,UT Yadav,Right arm medium pace
1136608,MM Sharma,3,Royal Challengers Bangalore,Holkar Cricket Stadium,0,0,1,MM Ali,Right arm off spin
1136608,AS Rajpoot,1,Royal Challengers Bangalore,Holkar Cricket Stadium,0,0,1,not out,Not Out
1136608,V Kohli,48,Kings XI Punjab,Holkar Cricket Stadium,33,0,2,not out,Not Out
1136608,PA Patel,40,Kings XI Punjab,Holkar Cricket Stadium,31,0,2,not out,Not Out
1136609,RA Tripathi,27,Kolkata Knight Riders,Eden Gardens,27,0,1,AD Russell,Right arm medium pace
1136609,JC Buttler,39,Kolkata Knight Riders,Eden Gardens,36,0,1,Kuldeep Yadav,Left arm leg spin
1136609,AM Rahane,11,Kolkata Knight Riders,Eden Gardens,4,0,1,Kuldeep Yadav,Left arm leg spin
1136609,SV Samson,12,Kolkata Knight Riders,Eden Gardens,0,0,1,SP Narine,Right arm off spin
1136609,BA Stokes,11,Kolkata Knight Riders,Eden Gardens,0,0,1,Kuldeep Yadav,Left arm leg spin
1136609,STR Binny,1,Kolkata Knight Riders,Eden Gardens,0,0,1,Kuldeep Yadav,Left arm leg spin
1136609,K Gowtham,3,Kolkata Knight Riders,Eden Gardens,0,0,1,Shivam Mavi,Right arm medium pace
1136609,JD Unadkat,26,Kolkata Knight Riders,Eden Gardens,0,13,1,M Prasidh Krishna,Right arm medium pace
1136609,IS Sodhi,1,Kolkata Knight Riders,Eden Gardens,0,1,1,M Prasidh Krishna,Right arm medium pace
1136609,JC Archer,6,Kolkata Knight Riders,Eden Gardens,0,6,1,AD Russell,Right arm medium pace
1136609,Anureet Singh,3,Kolkata Knight Riders,Eden Gardens,0,3,1,not out,Not Out
1136609,SP Narine,21,Rajasthan Royals,Eden Gardens,21,0,2,BA Stokes,Right arm medium pace
1136609,CA Lynn,45,Rajasthan Royals,Eden Gardens,17,0,2,BA Stokes,Right arm medium pace
1136609,RV Uthappa,4,Rajasthan Royals,Eden Gardens,4,0,2,BA Stokes,Right arm medium pace
1136609,N Rana,21,Rajasthan Royals,Eden Gardens,8,0,2,IS Sodhi,Right arm leg spin
1136609,KD Karthik,41,Rajasthan Royals,Eden Gardens,0,17,2,not out,Not Out
1136609,AD Russell,11,Rajasthan Royals,Eden Gardens,0,11,2,not out,Not Out
1136610,SA Yadav,27,Kings XI Punjab,Wankhede Stadium,27,0,1,AJ Tye,Right arm medium pace
1136610,E Lewis,9,Kings XI Punjab,Wankhede Stadium,9,0,1,AJ Tye,Right arm medium pace
1136610,Ishan Kishan,20,Kings XI Punjab,Wankhede Stadium,20,0,1,AJ Tye,Right arm medium pace
1136610,KH Pandya,32,Kings XI Punjab,Wankhede Stadium,1,0,1,MP Stoinis,Right arm medium pace
1136610,RG Sharma,6,Kings XI Punjab,Wankhede Stadium,0,0,1,AS Rajpoot,Right arm medium pace
1136610,KA Pollard,50,Kings XI Punjab,Wankhede Stadium,0,0,1,R Ashwin,Right arm off spin
1136610,HH Pandya,9,Kings XI Punjab,Wankhede Stadium,0,8,1,AJ Tye,Right arm medium pace
1136610,BCJ Cutting,4,Kings XI Punjab,Wankhede Stadium,0,4,1,R Ashwin,Right arm off spin
1136610,MJ McClenaghan,11,Kings XI Punjab,Wankhede Stadium,0,11,1,not out,Not Out
1136610,M Markande,7,Kings XI Punjab,Wankhede Stadium,0,7,1,not out,Not Out
1136610,KL Rahul,94,Mumbai Indians,Wankhede Stadium,27,33,2,JJ Bumrah,Right arm medium pace
1136610,CH Gayle,18,Mumbai Indians,Wankhede Stadium,18,0,2,MJ McClenaghan,Left arm medium pace
1136610,AJ Finch,46,Mumbai Indians,Wankhede Stadium,11,3,2,JJ Bumrah,Right arm medium pace
1136610,MP Stoinis,1,Mumbai Indians,Wankhede Stadium,0,1,2,JJ Bumrah,Right arm medium pace
1136610,AR Patel,10,Mumbai Indians,Wankhede Stadium,0,10,2,not out,Not Out
1136610,Yuvraj Singh,1,Mumbai Indians,Wankhede Stadium,0,1,2,MJ McClenaghan,Left arm medium pace
1136610,MK Tiwary,4,Mumbai Indians,Wankhede Stadium,0,4,2,not out,Not Out
1136611,PA Patel,1,Sunrisers Hyderabad,M Chinnaswamy Stadium,1,0,1,Sandeep Sharma,Right arm medium pace
1136611,V Kohli,12,Sunrisers Hyderabad,M Chinnaswamy Stadium,12,0,1,Rashid Khan,Right arm leg spin
1136611,AB de Villiers,69,Sunrisers Hyderabad,M Chinnaswamy Stadium,29,0,1,Rashid Khan,Right arm leg spin
1136611,MM Ali,65,Sunrisers Hyderabad,M Chinnaswamy Stadium,2,0,1,Rashid Khan,Right arm leg spin
1136611,Mandeep Singh,4,Sunrisers Hyderabad,M Chinnaswamy Stadium,0,4,1,S Kaul,Right arm medium pace
1136611,C de Grandhomme,40,Sunrisers Hyderabad,M Chinnaswamy Stadium,0,40,1,S Kaul,Right arm medium pace
1136611,SN Khan,22,Sunrisers Hyderabad,M Chinnaswamy Stadium,0,22,1,not out,Not Out
1136611,TG Southee,1,Sunrisers Hyderabad,M Chinnaswamy Stadium,0,1,1,not out,Not Out
1136611,S Dhawan,18,Royal Challengers Bangalore,M Chinnaswamy Stadium,18,0,2,YS Chahal,Right arm leg spin
1136611,AD Hales,37,Royal Challengers Bangalore,M Chinnaswamy Stadium,33,0,2,MM Ali,Right arm off spin
1136611,KS Williamson,81,Royal Challengers Bangalore,M Chinnaswamy Stadium,5,5,2,Mohammed Siraj,Right arm medium pace
1136611,MK Pandey,62,Royal Challengers Bangalore,M Chinnaswamy Stadium,0,41,2,not out,Not Out
1136611,DJ Hooda,1,Royal Challengers Bangalore,M Chinnaswamy Stadium,0,1,2,not out,Not Out
1136612,PP Shaw,17,Chennai Super Kings,Feroz Shah Kotla,17,0,1,DL Chahar,Right arm medium pace
1136612,SS Iyer,19,Chennai Super Kings,Feroz Shah Kotla,11,0,1,L Ngidi,Right arm medium pace
1136612,RR Pant,38,Chennai Super Kings,Feroz Shah Kotla,7,0,1,L Ngidi,Right arm medium pace
1136612,GJ Maxwell,5,Chennai Super Kings,Feroz Shah Kotla,0,0,1,RA Jadeja,Left arm leg spin
1136612,V Shankar,36,Chennai Super Kings,Feroz Shah Kotla,0,23,1,not out,Not Out
1136612,Abhishek Sharma,2,Chennai Super Kings,Feroz Shah Kotla,0,0,1,SN Thakur,Right arm medium pace
1136612,HV Patel,36,Chennai Super Kings,Feroz Shah Kotla,0,35,1,not out,Not Out
1136612,SR Watson,14,Delhi Daredevils,Feroz Shah Kotla,13,0,2,A Mishra,Right arm leg spin
1136612,AT Rayudu,50,Delhi Daredevils,Feroz Shah Kotla,30,0,2,HV Patel,Right arm medium pace
1136612,SK Raina,15,Delhi Daredevils,Feroz Shah Kotla,0,0,2,S Lamichhane,Right arm leg spin
1136612,MS Dhoni,17,Delhi Daredevils,Feroz Shah Kotla,0,5,2,TA Boult,Left arm medium pace
1136612,SW Billings,1,Delhi Daredevils,Feroz Shah Kotla,0,0,2,A Mishra,Right arm leg spin
1136612,RA Jadeja,27,Delhi Daredevils,Feroz Shah Kotla,0,26,2,not out,Not Out
1136612,DJ Bravo,1,Delhi Daredevils,Feroz Shah Kotla,0,1,2,TA Boult,Left arm medium pace
1136612,DL Chahar,1,Delhi Daredevils,Feroz Shah Kotla,0,1,2,not out,Not Out
1136613,RA Tripathi,80,Royal Challengers Bangalore,Sawai Mansingh Stadium,26,8,1,not out,Not Out
1136613,JC Archer,0,Royal Challengers Bangalore,Sawai Mansingh Stadium,0,0,1,UT Yadav,Right arm medium pace
1136613,AM Rahane,33,Royal Challengers Bangalore,Sawai Mansingh Stadium,19,0,1,UT Yadav,Right arm medium pace
1136613,SV Samson,0,Royal Challengers Bangalore,Sawai Mansingh Stadium,0,0,1,UT Yadav,Right arm medium pace
1136613,H Klaasen,32,Royal Challengers Bangalore,Sawai Mansingh Stadium,0,28,1,Mohammed Siraj,Right arm medium pace
1136613,K Gowtham,14,Royal Challengers Bangalore,Sawai Mansingh Stadium,0,14,1,TG Southee,Right arm medium pace
1136613,V Kohli,4,Rajasthan Royals,Sawai Mansingh Stadium,4,0,2,K Gowtham,Right arm off spin
1136613,PA Patel,33,Rajasthan Royals,Sawai Mansingh Stadium,29,0,2,S Gopal,Right arm leg spin
1136613,AB de Villiers,53,Rajasthan Royals,Sawai Mansingh Stadium,21,0,2,S Gopal,Right arm leg spin
1136613,MM Ali,1,Rajasthan Royals,Sawai Mansingh Stadium,0,0,2,S Gopal,Right arm leg spin
1136613,Mandeep Singh,3,Rajasthan Royals,Sawai Mansingh Stadium,0,0,2,S Gopal,Right arm leg spin
1136613,C de Grandhomme,2,Rajasthan Royals,Sawai Mansingh Stadium,0,0,2,IS Sodhi,Right arm leg spin
1136613,SN Khan,7,Rajasthan Royals,Sawai Mansingh Stadium,0,0,2,B Laughlin,Right arm medium pace
1136613,TG Southee,14,Rajasthan Royals,Sawai Mansingh Stadium,0,10,2,JD Unadkat,Left arm medium pace
1136613,UT Yadav,0,Rajasthan Royals,Sawai Mansingh Stadium,0,0,2,B Laughlin,Right arm medium pace
1136613,Mohammed Siraj,14,Rajasthan Royals,Sawai Mansingh Stadium,0,14,2,JD Unadkat,Left arm medium pace
1136613,YS Chahal,0,Rajasthan Royals,Sawai Mansingh Stadium,0,0,2,not out,Not Out
1136614,S Dhawan,50,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",27,0,1,M Prasidh Krishna,Right arm medium pace
1136614,SP Goswami,35,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",25,0,1,Kuldeep Yadav,Left arm leg spin
1136614,KS Williamson,36,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",0,0,1,JPR Scantlebury-Searles,Right arm medium pace
1136614,MK Pandey,25,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",0,13,1,M Prasidh Krishna,Right arm medium pace
1136614,YK Pathan,2,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",0,2,1,SP Narine,Right arm off spin
1136614,CR Brathwaite,3,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",0,3,1,AD Russell,Right arm medium pace
1136614,Shakib Al Hasan,10,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",0,10,1,M Prasidh Krishna,Right arm medium pace
1136614,Rashid Khan,0,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",0,0,1,M Prasidh Krishna,Right arm medium pace
1136614,B Kumar,0,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",0,0,1,M Prasidh Krishna,Right arm medium pace
1136614,CA Lynn,55,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",27,0,2,S Kaul,Right arm medium pace
1136614,SP Narine,29,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",29,0,2,Shakib Al Hasan,Left arm leg spin
1136614,RV Uthappa,45,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",6,12,2,CR Brathwaite,Right arm medium pace
1136614,KD Karthik,26,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",0,15,2,not out,Not Out
1136614,AD Russell,4,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",0,4,2,S Kaul,Right arm medium pace
1136614,N Rana,7,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",0,7,2,CR Brathwaite,Right arm medium pace
1136615,PP Shaw,12,Mumbai Indians,Feroz Shah Kotla,12,0,1,not out,Not Out
1136615,GJ Maxwell,22,Mumbai Indians,Feroz Shah Kotla,22,0,1,JJ Bumrah,Right arm medium pace
1136615,SS Iyer,6,Mumbai Indians,Feroz Shah Kotla,1,0,1,M Markande,Right arm leg spin
1136615,RR Pant,64,Mumbai Indians,Feroz Shah Kotla,8,14,1,KH Pandya,Left arm off spin
1136615,V Shankar,43,Mumbai Indians,Feroz Shah Kotla,0,17,1,not out,Not Out
1136615,Abhishek Sharma,15,Mumbai Indians,Feroz Shah Kotla,0,15,1,not out,Not Out
1136615,SA Yadav,12,Delhi Daredevils,Feroz Shah Kotla,12,0,2,S Lamichhane,Right arm leg spin
1136615,E Lewis,48,Delhi Daredevils,Feroz Shah Kotla,38,0,2,A Mishra,Right arm leg spin
1136615,Ishan Kishan,5,Delhi Daredevils,Feroz Shah Kotla,5,0,2,A Mishra,Right arm leg spin
1136615,KA Pollard,7,Delhi Daredevils,Feroz Shah Kotla,0,0,2,S Lamichhane,Right arm leg spin
1136615,KH Pandya,4,Delhi Daredevils,Feroz Shah Kotla,0,0,2,S Lamichhane,Right arm leg spin
1136615,HH Pandya,27,Delhi Daredevils,Feroz Shah Kotla,0,0,2,A Mishra,Right arm leg spin
1136615,RG Sharma,13,Delhi Daredevils,Feroz Shah Kotla,0,0,2,HV Patel,Right arm medium pace
1136615,BCJ Cutting,37,Delhi Daredevils,Feroz Shah Kotla,0,36,2,HV Patel,Right arm medium pace
1136615,M Markande,3,Delhi Daredevils,Feroz Shah Kotla,0,3,2,TA Boult,Left arm medium pace
1136615,JJ Bumrah,0,Delhi Daredevils,Feroz Shah Kotla,0,0,2,HV Patel,Right arm medium pace
1136616,KL Rahul,7,Chennai Super Kings,Maharashtra Cricket Association Stadium,7,0,1,L Ngidi,Right arm medium pace
1136616,CH Gayle,0,Chennai Super Kings,Maharashtra Cricket Association Stadium,0,0,1,L Ngidi,Right arm medium pace
1136616,AJ Finch,4,Chennai Super Kings,Maharashtra Cricket Association Stadium,4,0,1,DL Chahar,Right arm medium pace
1136616,MK Tiwary,35,Chennai Super Kings,Maharashtra Cricket Association Stadium,8,0,1,RA Jadeja,Left arm leg spin
1136616,DA Miller,24,Chennai Super Kings,Maharashtra Cricket Association Stadium,7,0,1,DJ Bravo,Right arm medium pace
1136616,KK Nair,54,Chennai Super Kings,Maharashtra Cricket Association Stadium,0,34,1,DJ Bravo,Right arm medium pace
1136616,AR Patel,14,Chennai Super Kings,Maharashtra Cricket Association Stadium,0,10,1,SN Thakur,Right arm medium pace
1136616,R Ashwin,0,Chennai Super Kings,Maharashtra Cricket Association Stadium,0,0,1,L Ngidi,Right arm medium pace
1136616,AJ Tye,0,Chennai Super Kings,Maharashtra Cricket Association Stadium,0,0,1,L Ngidi,Right arm medium pace
1136616,MM Sharma,2,Chennai Super Kings,Maharashtra Cricket Association Stadium,0,2,1,not out,Not Out
1136616,AS Rajpoot,2,Chennai Super Kings,Maharashtra Cricket Association Stadium,0,2,1,SN Thakur,Right arm medium pace
1136616,AT Rayudu,1,Kings XI Punjab,Maharashtra Cricket Association Stadium,1,0,2,MM Sharma,Right arm medium pace
1136616,F du Plessis,14,Kings XI Punjab,Maharashtra Cricket Association Stadium,14,0,2,AS Rajpoot,Right arm medium pace
1136616,SK Raina,61,Kings XI Punjab,Maharashtra Cricket Association Stadium,11,32,2,not out,Not Out
1136616,SW Billings,0,Kings XI Punjab,Maharashtra Cricket Association Stadium,0,0,2,AS Rajpoot,Right arm medium pace
1136616,Harbhajan Singh,19,Kings XI Punjab,Maharashtra Cricket Association Stadium,5,0,2,R Ashwin,Right arm off spin
1136616,DL Chahar,39,Kings XI Punjab,Maharashtra Cricket Association Stadium,0,8,2,R Ashwin,Right arm off spin
1136616,MS Dhoni,16,Kings XI Punjab,Maharashtra Cricket Association Stadium,0,16,2,not out,Not Out
1136617,S Dhawan,0,Chennai Super Kings,Wankhede Stadium,0,0,1,DL Chahar,Right arm medium pace
1136617,KS Williamson,24,Chennai Super Kings,Wankhede Stadium,24,0,1,SN Thakur,Right arm medium pace
1136617,SP Goswami,12,Chennai Super Kings,Wankhede Stadium,12,0,1,L Ngidi,Right arm medium pace
